,ID,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
31,31,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-07,5.0,"
Use with hot water or milk, and it tastes very much like hot chocolate. I add the packets to hot water with my collagen, and it is the perfect combo. Very easy and convenient to throw them in your bag since they are individual servings. Low sugar, and doesn't taste like you are drinking salt water. Would recommend!
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
32,32,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-13,5.0,"
My son is a wrestler and these are perfect for him. He takes them to practice and adds it to water. He thinks they taste like cold hot chocolate. He has mixed them with milk and made them hot as well and he says its so good. He has even asked me to get them again.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
33,33,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-05,5.0,"
I've tried HydroMate mixes before and they are great for feeling hydrated and replenished after an intense workout. I was really excited to try this mix because it says you can mix it with hot water and make hot chocolate with it. I used my keurig to brew 10 oz of hot water and I stirred in one packet of this afterwards. It mixes well and I love drinking it after a nighttime workout to warm up, relax and feel refreshed.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
34,34,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-13,5.0,"
This chocolate powder tastes great. I use it in my morning coffee. Also tastes great in water or milk
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
35,35,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-02,5.0,"
As I was drinking this I kept adding water and I enjoyed the taste even as it became more diluted. It says you can mix a packet with 8 or 16 ounces of water, and both do work for me. This dissolved in a glass of water to my satisfaction just stirring with a spoon, but a shaker jar will work as well. I feel satiated after one glass and I’m hydrated. I like the B vitamins, and vitamin C as well as the electrolytes. Only 10 calories, 2.5 g sugar and I love the flavor. Very satisfying!
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
36,36,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-02,5.0,"
The hydration plus chocolate are powder packets you add to water or milk. Liquid can be warm or cold. I added a pack of the powder to water. Takes a bit to fully dissolve by stirring. Drink tastes like thin chocolate milk. It's good.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
37,37,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-15,5.0,"
This is kind of an odd flavor for a hydration drink, but it tastes great and chocolate lovers will really enjoy it!It's got a great chocolate taste. My only complaint is that you mix it with 8 oz of water, which is a fairly small serving if you're trying to rehydrate, but of course you can just drink water after this,
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
38,38,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-02,5.0,"
This it great when you are dieting. Low calories and not bad protein. The taste isn't to bad either
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
39,39,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-01-31,3.0,"
Wanting to add this to my morning routine but failed miserably. First off, I’m not a big fan of super sweet food/drinks so this is definitely not for me. You can suggest add more water then, but I did and it ends up tasting like a washed up chocolate drink. I also taste the strong salt on it so it’s like drinking a very sweet and salty drink for me. Strange flavor. The sodium content is 250mg though it’s medically considered low dose, for those who have sensitive taste buds you will definitely notice it.Also this uses sucralose as a sweetener so if you’re not a fan of it just fyi.Did it gives me the extra boost for my day? Unfortunately it gives me a headache that I have to drink tons of water to washed it down my body, half my day I have to deal with the headache and I’m not the kind who can take pain killer coz it gives me tummy ache so I just have to deal with it.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B0BRT77ZK8
40,40,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-15,5.0,"
I wasn't sure if these were going to be something I liked at first because I've tried other chocolate supplements in the past and they just weren't very good. This is way different and SO delicious and also makes me feel hydrated and energized. Really fresh, chocolate milk tasting beverage that is easy to drink and keep myself hydrate and get those electrolytes back! Surprisingly great. Would purchase again
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
41,41,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-04,5.0,"




                    The media could not be loaded.
                



 Watch my speed up unboxing video. I like this product in my coffee and milk. Recommended brand.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
42,42,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-10,3.0,"
My husband says it tastes like chocolate milk. I guess it does...kind of. Buy I don't like the taste much on its own  and it didn't mix that well.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
43,43,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-18,1.0,"
There are no redeeming qualities to this product.It doesn’t mix well in a glass, you have to put it in a bottle and shake it to get it to mix, otherwise there is a ton of floating gunk in your cup or mug. Even in a bottle it leaves these white gritty pieces (and all the chocolate gunk too).It tastes like Tootsie Roll tried to make hot chocolate powder. It kind of tastes like hot chocolate mix with that strange not-quite chocolate taste. At first, I thought it “wasn’t that bad” but then the aftertaste of salt happened. After drinking it, it leaves a gross salty chocolaty flavor in your mouth that you have to brush your teeth to be rid of.I drank a full 8 oz glass to see if it seemed to help with hydration. It made me nauseous and queasy the rest of the day.It is NOT satisfying or thirst quenching. When I finish a workout or feel thirsty, it is NOT something I want to reach for. I tried a couple times but just can’t think of any benefit of this mix.
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
44,44,NatureWorks-HydroMATE-Electrolytes-Chocolate-Count,2023-02-14,5.0,"
Hydro MATE chocolate hydration drink mix is AMAZING! I was surprised that the chocolate flavor was a good as it was!  Great taste and good way to start the day. I drink mine cold but I can see drinking it hot as hot chocolate. I need to mix with coffee to see how it'll taste.Pros:- Flavor- Mix well- Keto Friendly
",https://www.amazon.com/NatureWorks-HydroMATE-Electrolytes-Chocolate-Count/product-reviews/B0BRT77ZK8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B0BRT77ZK8
45,45,My-Whey-Portable-Supplement-Keychain,2022-11-16,3.0,"
great size. However, you need to be extra careful putting the bottom lid on. lets just say that protein powder all over the front seat of the car is messy...
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
46,46,My-Whey-Portable-Supplement-Keychain,2022-07-04,5.0,"
I travel often and I’m able to put my protein or my pre-workout in these and fly with them no problem. Highly recommend these!
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
47,47,My-Whey-Portable-Supplement-Keychain,2022-04-12,5.0,"
Its a little guy but it'll get the job done
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
48,48,My-Whey-Portable-Supplement-Keychain,2021-02-20,4.0,"
They’re really cute and the clips are nice. The only downside is they don’t fit a whole scoop of the protein I use, so it’s a little sad I either carry two or just use it for the funnel. Gave the rest to my friends as xmas gifts. Great overall.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
49,49,My-Whey-Portable-Supplement-Keychain,2020-01-04,5.0,"
I would argue that this is an essential purchase for just about anyone taking supplements. The convenience factor cannot be understated. I’ve used them for pre and post-workout supps for months now and they have never broken or untwisted. Cleaning is very easy as well. If I had one critique, it would be that they may be just a hair small for some protein scoops. The scoop will fit but you’ll probably miss some of the pour. This is very minor though and should NOT detour your purchase. Get a box of 5 and even if you don’t need them all, they make a great little gift for another lifter.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
50,50,My-Whey-Portable-Supplement-Keychain,2022-04-12,2.0,"
I really needed them to hold two scoops, but it hardly holds 1/2-3/4 of a scoop. Some dimensions or content measurement would be a great addition to the advertisement and info. They’re honestly too small to be worth using, they could work for pre work out but I don’t use that crap. Be warned.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
51,51,My-Whey-Portable-Supplement-Keychain,2021-08-07,5.0,"
I got this as a solution for going to the gym. They are the perfect size for me. Easy to fill easy to get into a bottle. I think they are great
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
52,52,My-Whey-Portable-Supplement-Keychain,2020-03-28,5.0,"
I got tired of hauling around protein or using zip lock bags to carry a single scoop of protein everyday. I wondered if they had something like this, so after a bit of searching, I found these little things. They are amazing. They hold a single scoop of protein each and I can even fit the scoop right into the base of the pack and pour the whole thing in without making a mess.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
53,53,My-Whey-Portable-Supplement-Keychain,2021-07-09,5.0,"
Easy to take any powder with you.. i workout at work so is perfect to take with me and it becomes a funnel for ease of use to put into your water bottle
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
54,54,My-Whey-Portable-Supplement-Keychain,2019-02-11,4.0,"
Got these for my wife as stocking stuffers. She loved them. Kept 2 for herself and gave the other 3 to her gym friends.They work great. 4 stars because I wish they had more choices on the design. All 5 have the same boring design on them.Other than that- great product and Amazon had a better price than the manufacturer and with prime, I got free shipping and didn't have to wait 2 weeks for shipping.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07C5TWDQB
55,55,My-Whey-Portable-Supplement-Keychain,2019-09-11,5.0,"
Been using these for preworkout. They seem high quality and effective. The top and bottom screw on tight. The small spout is small enough to pour into a water bottle. Enough room for the roughly 28 grams I put in, with a little room to spare.Not enough room for my protein, but I expected that. I generally take a double dose, plus a few other things like creatine and cacao.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
56,56,My-Whey-Portable-Supplement-Keychain,2021-07-31,3.0,"
Container is not big enough for a full protein scoop, but it would hold a serving of Creatine.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
57,57,My-Whey-Portable-Supplement-Keychain,2021-06-04,5.0,"
This is a good set of containers. They are a little small depending on how much protein you need.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
58,58,My-Whey-Portable-Supplement-Keychain,2019-03-05,4.0,"
These were purchased as Christmas gifts for gym employees.  They thought they were cute! I like that the bottom comes off to scoop the protein and the top works as a funnel for small mouthed containers.  Only real complaint is that the carabiners all broke quickly.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
59,59,My-Whey-Portable-Supplement-Keychain,2020-10-31,5.0,"
I love these. The open on the top or the bottom and fit all of my shakers so there is no mess.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
60,60,My-Whey-Portable-Supplement-Keychain,2020-02-21,5.0,"
Quick easy and convenient... love to be able to take my protein powder anywhere anytime... whether on vacation or out for a day... always have with me when I need.  Would recommend this product to anyone.  Nice size too.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
61,61,My-Whey-Portable-Supplement-Keychain,2019-04-09,5.0,"
I never knew how much I needed this item until I got it. I'd been using little containers or plastic bags for my protein. Horrible! These are sturdy, super quick and easy to use, and as much as I like them I've even given a couple away to people that I know would appreciate them as much as I do.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
62,62,My-Whey-Portable-Supplement-Keychain,2019-12-09,5.0,"
I put my protein power in these for my shakes to take to work so it’s ready to go. Very handy.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
63,63,My-Whey-Portable-Supplement-Keychain,2021-07-02,2.0,"
It wont even hold a full scoop of whey protein…
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
64,64,My-Whey-Portable-Supplement-Keychain,2021-05-03,2.0,"
Nice product but a little small for a scoop of protein.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07C5TWDQB
65,65,My-Whey-Portable-Supplement-Keychain,2020-05-13,2.0,"
These are way too small, couldn't tell from the pics and video, they barely hold one standard scoop of protein, which also makes it hard to fill them without spilling.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07C5TWDQB
66,66,My-Whey-Portable-Supplement-Keychain,2019-01-19,5.0,"
Amazing idea, great size. Great gift idea for gym go-ers
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07C5TWDQB
67,67,My-Whey-Portable-Supplement-Keychain,2021-06-20,1.0,"
Can't even hold one serving of protein! Don't waste your money.
",https://www.amazon.com/My-Whey-Portable-Supplement-Keychain/product-reviews/B07C5TWDQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07C5TWDQB
